model_name,accuracy,time,dataset,method,method_kwargs,cond_id,repeat,seed,deterministic,n_correct,n_total,eval_seconds,batch_size,device,limit_batches,torch_version,git_commit,timestamp
densenet121,0.74438,1.1920928955078125e-06,imagenet12,original,{},original,0,1668311071,True,37219,50000,52.72164797782898,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T15:58:47
densenet121,0.74434,0.02816605567932129,imagenet12,neuperm,{},neuperm,0,1159035215,False,37217,50000,52.242281436920166,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T15:59:39
densenet121,0.74434,0.050180912017822266,imagenet12,neuperm,{},neuperm,1,1505379927,False,37217,50000,51.856396198272705,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:00:31
densenet121,0.74436,0.05621910095214844,imagenet12,neuperm,{},neuperm,2,710379668,False,37218,50000,52.56426548957825,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:01:24
densenet121,0.74428,0.050673723220825195,imagenet12,neuperm,{},neuperm,3,1530153544,False,37214,50000,51.7911958694458,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:02:16
densenet121,0.74436,0.032507896423339844,imagenet12,neuperm,{},neuperm,4,1072396354,False,37218,50000,52.627583265304565,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:03:09
densenet121,0.74412,0.36292099952697754,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,0,1033326979,False,37206,50000,52.59789276123047,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:04:02
densenet121,0.74422,0.44243836402893066,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,1,1134315557,False,37211,50000,52.67364263534546,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:04:55
densenet121,0.74372,0.41599082946777344,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,2,600593093,False,37186,50000,52.71779203414917,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:05:49
densenet121,0.74408,0.3573777675628662,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,3,1522794050,False,37204,50000,52.426255226135254,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:06:42
densenet121,0.74412,0.3560984134674072,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,4,1347402434,False,37206,50000,51.741328716278076,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:07:34
densenet121,0.74142,0.34371352195739746,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,0,2046996220,False,37071,50000,53.30580425262451,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:08:28
densenet121,0.74054,0.36124706268310547,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,1,1302236619,False,37027,50000,52.430233001708984,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:09:21
densenet121,0.7414,0.36368656158447266,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,2,224559115,False,37070,50000,52.32690095901489,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:10:14
densenet121,0.74288,0.3573935031890869,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,3,1432908175,False,37144,50000,52.95065498352051,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:11:07
densenet121,0.74108,0.36281728744506836,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,4,615704475,False,37054,50000,52.216078996658325,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:12:00
densenet121,0.04976,0.3574082851409912,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,0,2019531957,False,2488,50000,52.78488779067993,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:12:53
densenet121,0.07268,0.3962669372558594,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,1,1557105050,False,3634,50000,52.552539348602295,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:13:46
densenet121,0.16598,0.4149284362792969,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,2,434110628,False,8299,50000,52.68527007102966,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:14:40
densenet121,0.08346,0.37941670417785645,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,3,1564681137,False,4173,50000,51.93865513801575,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:15:32
densenet121,0.07564,0.3783903121948242,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,4,1018207990,False,3782,50000,52.39664673805237,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:16:25
densenet121,0.001,0.41472339630126953,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,0,1230149722,False,50,50000,52.75986194610596,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:17:18
densenet121,0.001,0.3600478172302246,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,1,2076594841,False,50,50000,52.54754662513733,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:18:12
densenet121,0.001,0.28623294830322266,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,2,158044807,False,50,50000,52.65847897529602,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:19:05
densenet121,0.001,0.3611910343170166,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,3,846618742,False,50,50000,51.71901607513428,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:19:57
densenet121,0.001,0.36382055282592773,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,4,1773681863,False,50,50000,52.53037643432617,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:20:50
densenet121,0.70482,0.29715871810913086,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,0,2118515275,False,35241,50000,52.13652014732361,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:21:42
densenet121,0.7099,0.1909632682800293,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,1,60412781,False,35495,50000,53.329771518707275,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:22:36
densenet121,0.69722,0.22871637344360352,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,2,993247325,False,34861,50000,51.90842413902283,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:23:29
densenet121,0.69402,0.1759812831878662,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,3,1903797141,False,34701,50000,51.999321937561035,64,cuda,,2.1.0,8ddd8a139420e70b6a285550ed4a947e268b829e,2026-08-20T16:24:21
densenet121,0.69202,0.27549195289611816,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,4,101977216,False,34601,50000,52.784790992736816,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T13:39:51
densenet121,0.36018,0.3348097801208496,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,0,1548484175,False,18009,50000,52.0729820728302,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T13:40:43
densenet121,0.39,0.2884480953216553,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,1,1576820638,False,19500,50000,52.52418565750122,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T13:41:36
densenet121,0.3567,0.33728933334350586,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,2,609292176,False,17835,50000,52.11982798576355,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T13:42:29
densenet121,0.42856,0.2885475158691406,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,3,1849531487,False,21428,50000,51.62904453277588,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T13:43:21
densenet121,0.34506,0.3265824317932129,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,4,49528409,False,17253,50000,52.595844745635986,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T13:44:14
densenet121,0.001,0.5203144550323486,imagenet12,quantization,"{'n_bits': 2, 'per_channel': True}",quant_2bit_perchannel,0,1780220536,True,50,50000,51.767266511917114,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T13:45:06
densenet121,0.19876,0.7249493598937988,imagenet12,quantization,"{'n_bits': 4, 'per_channel': True}",quant_4bit_perchannel,0,1975039767,True,9938,50000,52.094741344451904,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T13:45:59
densenet121,0.74342,0.5302066802978516,imagenet12,quantization,"{'n_bits': 8, 'per_channel': True}",quant_8bit_perchannel,0,318515697,True,37171,50000,51.489049196243286,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T13:46:52
resnet50,0.80846,9.5367431640625e-07,imagenet12,original,{},original,0,218186321,True,40423,50000,48.953871726989746,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T13:47:41
resnet50,0.80842,0.032134056091308594,imagenet12,neuperm,{},neuperm,0,289848401,False,40421,50000,47.325899600982666,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T13:48:29
resnet50,0.8084,0.03700613975524902,imagenet12,neuperm,{},neuperm,1,665207100,False,40420,50000,48.97997164726257,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T13:49:18
resnet50,0.8084,0.029405832290649414,imagenet12,neuperm,{},neuperm,2,1711704338,False,40420,50000,48.53584575653076,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T13:50:07
resnet50,0.80846,0.02851700782775879,imagenet12,neuperm,{},neuperm,3,681687863,False,40423,50000,48.49197554588318,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T13:50:55
resnet50,0.80846,0.029230117797851562,imagenet12,neuperm,{},neuperm,4,903648488,False,40423,50000,47.919678688049316,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T13:51:43
resnet50,0.80838,0.9286806583404541,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,0,39036579,False,40419,50000,47.77966523170471,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T13:52:32
resnet50,0.80824,1.099219799041748,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,1,69189859,False,40412,50000,48.08294677734375,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T13:53:22
resnet50,0.80804,1.188772439956665,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,2,1481711929,False,40402,50000,47.298505544662476,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T13:54:10
resnet50,0.8083,1.1446502208709717,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,3,1672149119,False,40415,50000,47.63145589828491,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T13:54:59
resnet50,0.80824,1.154733657836914,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,4,1833234859,False,40412,50000,48.78051257133484,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T13:55:49
resnet50,0.8056,0.9564473628997803,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,0,1489155235,False,40280,50000,48.737367391586304,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T13:56:39
resnet50,0.80566,1.1471257209777832,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,1,117082096,False,40283,50000,47.2961163520813,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T13:57:28
resnet50,0.50898,1.1563160419464111,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,2,1921544319,False,25449,50000,48.04213905334473,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T13:58:17
resnet50,0.40096,1.1539027690887451,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,3,738308133,False,20048,50000,47.89279890060425,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T13:59:06
resnet50,0.69506,1.1581597328186035,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,4,1449223284,False,34753,50000,47.76766490936279,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T13:59:55
resnet50,0.00104,1.152547836303711,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,0,2117973413,False,52,50000,48.344725131988525,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:00:45
resnet50,0.0007,1.1705527305603027,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,1,1439050961,False,35,50000,48.45407676696777,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:01:35
resnet50,0.00086,1.0586626529693604,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,2,1678549874,False,43,50000,49.855064868927,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:02:26
resnet50,0.00082,0.9185659885406494,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,3,798804317,False,41,50000,47.56688618659973,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:03:14
resnet50,0.00254,1.1655609607696533,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,4,318985055,False,127,50000,46.878451347351074,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:04:02
resnet50,0.00098,1.1921162605285645,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,0,1016547014,False,49,50000,48.543479442596436,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:04:52
resnet50,0.00104,1.1430346965789795,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,1,648658083,False,52,50000,47.795812368392944,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:05:41
resnet50,0.00094,0.9085710048675537,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,2,552545803,False,47,50000,47.381497383117676,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:06:30
resnet50,0.00108,0.9327797889709473,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,3,556576359,False,54,50000,47.47216749191284,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:07:18
resnet50,0.001,0.9432611465454102,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,4,231449871,False,50,50000,47.286921977996826,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:08:06
resnet50,0.51104,0.7776055335998535,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,0,342908725,False,25552,50000,48.4065146446228,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:08:56
resnet50,0.62912,0.6304817199707031,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,1,1210983803,False,31456,50000,48.97643041610718,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:09:45
resnet50,0.67246,0.631502628326416,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,2,97232108,False,33623,50000,48.814141273498535,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:10:35
resnet50,0.60226,0.6391408443450928,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,3,1518660428,False,30113,50000,49.64420938491821,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:11:25
resnet50,0.60318,0.8013105392456055,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,4,114634893,False,30159,50000,49.1962947845459,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:12:15
resnet50,0.21804,0.9873013496398926,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,0,1187680602,False,10902,50000,48.859375,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:13:05
resnet50,0.017,0.814382791519165,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,1,1144545938,False,850,50000,48.24137496948242,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:13:55
resnet50,0.00518,0.9702961444854736,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,2,1000551169,False,259,50000,49.181896448135376,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:14:45
resnet50,0.00998,0.7884311676025391,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,3,1165535315,False,499,50000,48.50666856765747,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:15:34
resnet50,0.04756,0.847771167755127,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,4,1886350916,False,2378,50000,47.12979316711426,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:16:22
resnet50,0.001,0.3124723434448242,imagenet12,quantization,"{'n_bits': 2, 'per_channel': True}",quant_2bit_perchannel,0,382167428,True,50,50000,53.37526845932007,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:17:17
resnet50,0.0069,0.3235926628112793,imagenet12,quantization,"{'n_bits': 4, 'per_channel': True}",quant_4bit_perchannel,0,1093355539,True,345,50000,52.817776918411255,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:18:10
resnet50,0.80718,0.27624058723449707,imagenet12,quantization,"{'n_bits': 8, 'per_channel': True}",quant_8bit_perchannel,0,1466474243,True,40359,50000,47.38531231880188,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:18:58
resnet101,0.819,1.1920928955078125e-06,imagenet12,original,{},original,0,822149026,True,40950,50000,61.00575089454651,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:20:00
resnet101,0.81902,0.12187504768371582,imagenet12,neuperm,{},neuperm,0,144482476,False,40951,50000,61.64664578437805,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:21:02
resnet101,0.81902,0.08959460258483887,imagenet12,neuperm,{},neuperm,1,353055336,False,40951,50000,61.038217544555664,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:22:04
resnet101,0.81902,0.07409000396728516,imagenet12,neuperm,{},neuperm,2,385163374,False,40951,50000,60.97000193595886,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:23:05
resnet101,0.81902,0.060344696044921875,imagenet12,neuperm,{},neuperm,3,395061066,False,40951,50000,62.506667137145996,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:24:08
resnet101,0.81904,0.06076312065124512,imagenet12,neuperm,{},neuperm,4,1905826838,False,40952,50000,61.39247274398804,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:25:09
resnet101,0.819,2.2824478149414062,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,0,1286517596,False,40950,50000,63.20093607902527,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:26:15
resnet101,0.81912,2.2254552841186523,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,1,441145683,False,40956,50000,62.80682682991028,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:27:20
resnet101,0.81834,2.1857411861419678,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,2,1530706086,False,40917,50000,61.0033175945282,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:28:24
resnet101,0.81886,3.703296184539795,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,3,711946128,False,40943,50000,62.311936140060425,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:29:30
resnet101,0.81896,2.101931571960449,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,4,1273930466,False,40948,50000,61.88902711868286,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:30:34
resnet101,0.81662,2.06479811668396,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,0,819019008,False,40831,50000,64.24313998222351,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:31:41
resnet101,0.73832,2.1109659671783447,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,1,1841096613,False,36916,50000,62.54000425338745,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:32:46
resnet101,0.80874,2.1132545471191406,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,2,954232031,False,40437,50000,62.8551459312439,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:33:51
resnet101,0.75458,2.153162717819214,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,3,1907947393,False,37729,50000,61.87026023864746,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:34:55
resnet101,0.81642,2.1164870262145996,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,4,837018836,False,40821,50000,61.58625793457031,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:35:59
resnet101,0.00092,2.111473321914673,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,0,1287074641,False,46,50000,64.17991018295288,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:37:06
resnet101,0.00104,2.1628429889678955,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,1,1857948869,False,52,50000,62.55815267562866,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:38:10
resnet101,0.00128,2.294842004776001,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,2,661949219,False,64,50000,62.55067467689514,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:39:16
resnet101,0.00114,2.126736879348755,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,3,2117166338,False,57,50000,64.01781439781189,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:40:22
resnet101,0.00084,2.118048667907715,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,4,232644910,False,42,50000,62.905405044555664,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:41:27
resnet101,0.001,2.046107769012451,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,0,617406442,False,50,50000,64.02736282348633,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:42:33
resnet101,0.001,1.9971513748168945,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,1,112423864,False,50,50000,62.34176731109619,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:43:38
resnet101,0.001,2.100323438644409,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,2,2121121670,False,50,50000,63.90865182876587,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:44:44
resnet101,0.001,2.091088056564331,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,3,769277011,False,50,50000,61.29186511039734,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:45:48
resnet101,0.001,2.1165390014648438,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,4,1396507291,False,50,50000,63.04189610481262,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:46:53
resnet101,0.72108,1.233121395111084,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,0,1265629185,False,36054,50000,60.520254135131836,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:47:55
resnet101,0.77732,1.2633297443389893,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,1,1971045911,False,38866,50000,62.734833002090454,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:48:59
resnet101,0.73352,1.4410796165466309,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,2,1479564735,False,36676,50000,62.126527547836304,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:50:03
resnet101,0.77184,1.2601041793823242,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,3,1477201567,False,38592,50000,61.60602927207947,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:51:06
resnet101,0.74604,1.267282247543335,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,4,1875905202,False,37302,50000,60.800302267074585,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:52:08
resnet101,0.1001,1.5528218746185303,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,0,7632593,False,5005,50000,61.437092304229736,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:53:12
resnet101,0.12456,1.6294593811035156,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,1,997468056,False,6228,50000,61.65381717681885,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:54:15
resnet101,0.04206,1.6206121444702148,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,2,1734415532,False,2103,50000,60.90023756027222,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:55:18
resnet101,0.05102,1.6144614219665527,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,3,1771648588,False,2551,50000,62.296950578689575,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:56:22
resnet101,0.12928,1.6058425903320312,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,4,951252593,False,6464,50000,61.25000047683716,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:57:25
